"pattern","jump","rep","algorithm","Precision","Recall","F1","NumSegments","MSE"
"none",0.5,28,"SVP",1,1,1,1,0.00293929076105309
"none",0.5,28,"SVP (BIC)",1,1,1,1,0.00293929076105309
"none",0.5,29,"PELT",1,1,1,1,0.000487096788224194
"none",0.5,29,"SVP",1,1,1,1,0.000487096788224194
"none",0.5,29,"SVP (BIC)",1,1,1,1,0.000487096788224194
"none",0.5,30,"PELT",1,1,1,1,0.000167297584846994
"none",0.5,30,"SVP",1,1,1,1,0.000167297584846994
"none",0.5,30,"SVP (BIC)",1,1,1,1,0.000167297584846994
"none",0.5,31,"PELT",1,1,1,1,0.000545425811788323
"none",0.5,31,"SVP",1,1,1,1,0.000545425811788323
"none",0.5,31,"SVP (BIC)",1,1,1,1,0.000545425811788323
"none",0.5,32,"PELT",1,1,1,1,0.00058838203113885
"none",0.5,32,"SVP",1,1,1,1,0.00058838203113885
"none",0.5,32,"SVP (BIC)",1,1,1,1,0.00058838203113885
"none",0.5,33,"PELT",1,1,1,1,0.000933425825043647
"none",0.5,33,"SVP",1,1,1,1,0.000933425825043647
"none",0.5,33,"SVP (BIC)",1,1,1,1,0.000933425825043647
"none",0.5,34,"PELT",1,1,1,1,1.93826506457423e-05
"none",0.5,34,"SVP",1,1,1,1,1.93826506457423e-05
"none",0.5,34,"SVP (BIC)",1,1,1,1,1.93826506457423e-05
"none",0.5,35,"PELT",1,1,1,1,0.00146620098545433
"none",0.5,35,"SVP",1,1,1,1,0.00146620098545433
"none",0.5,35,"SVP (BIC)",1,1,1,1,0.00146620098545433
"none",0.5,36,"PELT",1,1,1,1,0.000218429651536657
"none",0.5,36,"SVP",1,1,1,1,0.000218429651536657
"none",0.5,36,"SVP (BIC)",1,1,1,1,0.000218429651536657
"none",0.5,37,"PELT",1,1,1,1,0.00711329505579259
"none",0.5,37,"SVP",1,1,1,1,0.00711329505579259
"none",0.5,37,"SVP (BIC)",1,1,1,1,0.00711329505579259
"none",0.5,38,"PELT",1,1,1,1,0.00032068457683619
"none",0.5,38,"SVP",1,1,1,1,0.00032068457683619
"none",0.5,38,"SVP (BIC)",1,1,1,1,0.00032068457683619
"none",0.5,39,"PELT",1,1,1,1,2.93285418476135e-05
"none",0.5,39,"SVP",1,1,1,1,2.93285418476135e-05
"none",0.5,39,"SVP (BIC)",1,1,1,1,2.93285418476135e-05
"none",0.5,40,"PELT",1,1,1,1,0.00223980797576234
"none",0.5,40,"SVP",1,1,1,1,0.00223980797576234
"none",0.5,40,"SVP (BIC)",1,1,1,1,0.00223980797576234
"none",0.5,41,"PELT",1,1,1,1,0.000774770336780679
"none",0.5,41,"SVP",1,1,1,1,0.000774770336780679
"none",0.5,41,"SVP (BIC)",1,1,1,1,0.000774770336780679
"none",0.5,42,"PELT",1,1,1,1,4.9719438531077e-05
"none",0.5,42,"SVP",1,1,1,1,4.9719438531077e-05
"none",0.5,42,"SVP (BIC)",1,1,1,1,4.9719438531077e-05
"none",0.5,43,"PELT",1,1,1,1,6.40430236678548e-05
"none",0.5,43,"SVP",1,1,1,1,6.40430236678548e-05
"none",0.5,43,"SVP (BIC)",1,1,1,1,6.40430236678548e-05
"none",0.5,44,"PELT",1,1,1,1,0.00361042891803792
"none",0.5,44,"SVP",1,1,1,1,0.00361042891803792
"none",0.5,44,"SVP (BIC)",1,1,1,1,0.00361042891803792
"none",0.5,45,"PELT",1,1,1,1,0.00282227636725409
"none",0.5,45,"SVP",1,1,1,1,0.00282227636725409
"none",0.5,45,"SVP (BIC)",1,1,1,1,0.00282227636725409
"none",0.5,46,"PELT",1,1,1,1,0.0013850388654353
"none",0.5,46,"SVP",1,1,1,1,0.0013850388654353
"none",0.5,46,"SVP (BIC)",1,1,1,1,0.0013850388654353
"none",0.5,47,"PELT",1,1,1,1,0.00168487769080013
"none",0.5,47,"SVP",1,1,1,1,0.00168487769080013
"none",0.5,47,"SVP (BIC)",1,1,1,1,0.00168487769080013
"none",0.5,48,"PELT",1,1,1,1,0.000960417793203617
"none",0.5,48,"SVP",1,1,1,1,0.000960417793203617
"none",0.5,48,"SVP (BIC)",1,1,1,1,0.000960417793203617
"none",0.5,49,"PELT",1,1,1,1,0.00178548707057113
"none",0.5,49,"SVP",1,1,1,1,0.00178548707057113
"none",0.5,49,"SVP (BIC)",1,1,1,1,0.00178548707057113
"none",0.5,50,"PELT",1,1,1,1,0.00113993799123449
"none",0.5,50,"SVP",1,1,1,1,0.00113993799123449
"none",0.5,50,"SVP (BIC)",1,1,1,1,0.00113993799123449
"none",0.5,51,"PELT",1,1,1,1,0.000109561482505378
"none",0.5,51,"SVP",1,1,1,1,0.000109561482505378
"none",0.5,51,"SVP (BIC)",1,1,1,1,0.000109561482505378
"none",0.5,52,"PELT",1,1,1,1,0.000142643103726669
"none",0.5,52,"SVP",1,1,1,1,0.000142643103726669
"none",0.5,52,"SVP (BIC)",1,1,1,1,0.000142643103726669
"none",0.5,53,"PELT",1,1,1,1,0.000131037458059044
"none",0.5,53,"SVP",1,1,1,1,0.000131037458059044
"none",0.5,53,"SVP (BIC)",1,1,1,1,0.000131037458059044
"none",0.5,54,"PELT",1,1,1,1,0.000408406167312839
"none",0.5,54,"SVP",1,1,1,1,0.000408406167312839
"none",0.5,54,"SVP (BIC)",1,1,1,1,0.000408406167312839
"none",0.5,55,"PELT",1,1,1,1,9.33564956033455e-05
"none",0.5,55,"SVP",1,1,1,1,9.33564956033455e-05
"none",0.5,55,"SVP (BIC)",1,1,1,1,9.33564956033455e-05
"none",0.5,56,"PELT",1,1,1,1,0.000454492352461018
"none",0.5,56,"SVP",1,1,1,1,0.000454492352461018
"none",0.5,56,"SVP (BIC)",1,1,1,1,0.000454492352461018
"none",0.5,57,"PELT",1,1,1,1,0.00186647021459673
"none",0.5,57,"SVP",1,1,1,1,0.00186647021459673
"none",0.5,57,"SVP (BIC)",1,1,1,1,0.00186647021459673
"none",0.5,58,"PELT",1,1,1,1,0.0048693645382794
"none",0.5,58,"SVP",1,1,1,1,0.0048693645382794
"none",0.5,58,"SVP (BIC)",1,1,1,1,0.0048693645382794
"none",0.5,59,"PELT",1,1,1,1,0.00012344061607435
"none",0.5,59,"SVP",1,1,1,1,0.00012344061607435
"none",0.5,59,"SVP (BIC)",1,1,1,1,0.00012344061607435
"none",0.5,60,"PELT",1,1,1,1,0.00175748077680765
"none",0.5,60,"SVP",1,1,1,1,0.00175748077680765
"none",0.5,60,"SVP (BIC)",1,1,1,1,0.00175748077680765
"none",0.5,61,"PELT",1,1,1,1,0.00037235457168458
"none",0.5,61,"SVP",1,1,1,1,0.00037235457168458
"none",0.5,61,"SVP (BIC)",1,1,1,1,0.00037235457168458
"none",0.5,62,"PELT",1,1,1,1,0.000296570632197882
"none",0.5,62,"SVP",1,1,1,1,0.000296570632197882
"none",0.5,62,"SVP (BIC)",1,1,1,1,0.000296570632197882
"none",0.5,63,"PELT",1,1,1,1,0.000108857923948576
"none",0.5,63,"SVP",1,1,1,1,0.000108857923948576
"none",0.5,63,"SVP (BIC)",1,1,1,1,0.000108857923948576
"none",0.5,64,"PELT",1,1,1,1,0.00247956262011106
"none",0.5,64,"SVP",1,1,1,1,0.00247956262011106
"none",0.5,64,"SVP (BIC)",1,1,1,1,0.00247956262011106
"none",0.5,65,"PELT",1,1,1,1,0.000910583044539334
"none",0.5,65,"SVP",1,1,1,1,0.000910583044539334
"none",0.5,65,"SVP (BIC)",1,1,1,1,0.000910583044539334
"none",0.5,66,"PELT",1,1,1,1,0.000797820405771065
"none",0.5,66,"SVP",1,1,1,1,0.000797820405771065
"none",0.5,66,"SVP (BIC)",1,1,1,1,0.000797820405771065
"none",0.5,67,"PELT",1,1,1,1,0.000175129783343273
"none",0.5,67,"SVP",1,1,1,1,0.000175129783343273
"none",0.5,67,"SVP (BIC)",1,1,1,1,0.000175129783343273
"none",0.5,68,"PELT",1,1,1,1,0.0012325627639156
"none",0.5,68,"SVP",1,1,1,1,0.0012325627639156
"none",0.5,68,"SVP (BIC)",1,1,1,1,0.0012325627639156
"none",0.5,69,"PELT",1,1,1,1,4.47078276193542e-05
"none",0.5,69,"SVP",1,1,1,1,4.47078276193542e-05
"none",0.5,69,"SVP (BIC)",1,1,1,1,4.47078276193542e-05
"none",0.5,70,"PELT",1,1,1,1,0.000929962514989888
"none",0.5,70,"SVP",1,1,1,1,0.000929962514989888
"none",0.5,70,"SVP (BIC)",1,1,1,1,0.000929962514989888
"none",0.5,71,"PELT",1,1,1,1,0.00132510499472988
"none",0.5,71,"SVP",1,1,1,1,0.00132510499472988
"none",0.5,71,"SVP (BIC)",1,1,1,1,0.00132510499472988
"none",0.5,72,"PELT",1,1,1,1,0.0008560321450314
"none",0.5,72,"SVP",1,1,1,1,0.0008560321450314
"none",0.5,72,"SVP (BIC)",1,1,1,1,0.0008560321450314
"none",0.5,73,"PELT",1,1,1,1,0.00112353809760153
"none",0.5,73,"SVP",1,1,1,1,0.00112353809760153
"none",0.5,73,"SVP (BIC)",1,1,1,1,0.00112353809760153
"none",0.5,74,"PELT",1,1,1,1,0.000806297552077446
"none",0.5,74,"SVP",1,1,1,1,0.000806297552077446
"none",0.5,74,"SVP (BIC)",1,1,1,1,0.000806297552077446
"none",0.5,75,"PELT",1,1,1,1,2.23511872757316e-07
"none",0.5,75,"SVP",1,1,1,1,2.23511872757316e-07
"none",0.5,75,"SVP (BIC)",1,1,1,1,2.23511872757316e-07
"none",0.5,76,"PELT",1,1,1,1,0.00350518693656827
"none",0.5,76,"SVP",1,1,1,1,0.00350518693656827
"none",0.5,76,"SVP (BIC)",1,1,1,1,0.00350518693656827
"none",0.5,77,"PELT",1,1,1,1,0.000291837058481562
"none",0.5,77,"SVP",1,1,1,1,0.000291837058481562
"none",0.5,77,"SVP (BIC)",1,1,1,1,0.000291837058481562
"none",0.5,78,"PELT",1,1,1,1,0.00238485945451623
"none",0.5,78,"SVP",1,1,1,1,0.00238485945451623
"none",0.5,78,"SVP (BIC)",1,1,1,1,0.00238485945451623
"none",0.5,79,"PELT",1,1,1,1,0.00106572731196789
"none",0.5,79,"SVP",1,1,1,1,0.00106572731196789
"none",0.5,79,"SVP (BIC)",1,1,1,1,0.00106572731196789
"none",0.5,80,"PELT",1,1,1,1,0.00115633395383754
"none",0.5,80,"SVP",1,1,1,1,0.00115633395383754
"none",0.5,80,"SVP (BIC)",1,1,1,1,0.00115633395383754
"none",0.5,81,"PELT",1,1,1,1,0.000218722439546683
"none",0.5,81,"SVP",1,1,1,1,0.000218722439546683
"none",0.5,81,"SVP (BIC)",1,1,1,1,0.000218722439546683
"none",0.5,82,"PELT",1,1,1,1,0.000626200894602095
"none",0.5,82,"SVP",1,1,1,1,0.000626200894602095
"none",0.5,82,"SVP (BIC)",1,1,1,1,0.000626200894602095
"none",0.5,83,"PELT",1,1,1,1,4.10098989341096e-05
"none",0.5,83,"SVP",1,1,1,1,4.10098989341096e-05
"none",0.5,83,"SVP (BIC)",1,1,1,1,4.10098989341096e-05
"none",0.5,84,"PELT",1,1,1,1,0.000345636850387369
"none",0.5,84,"SVP",1,1,1,1,0.000345636850387369
"none",0.5,84,"SVP (BIC)",1,1,1,1,0.000345636850387369
"none",0.5,85,"PELT",1,1,1,1,0.00165100981451282
"none",0.5,85,"SVP",1,1,1,1,0.00165100981451282
"none",0.5,85,"SVP (BIC)",1,1,1,1,0.00165100981451282
"none",0.5,86,"PELT",1,1,1,1,0.000306199326338221
"none",0.5,86,"SVP",1,1,1,1,0.000306199326338221
"none",0.5,86,"SVP (BIC)",1,1,1,1,0.000306199326338221
"none",0.5,87,"PELT",1,1,1,1,3.59470907798743e-05
"none",0.5,87,"SVP",1,1,1,1,3.59470907798743e-05
"none",0.5,87,"SVP (BIC)",1,1,1,1,3.59470907798743e-05
"none",0.5,88,"PELT",1,1,1,1,0.000946128724066524
"none",0.5,88,"SVP",1,1,1,1,0.000946128724066524
"none",0.5,88,"SVP (BIC)",1,1,1,1,0.000946128724066524
"none",0.5,89,"PELT",1,1,1,1,0.00286113346214355
"none",0.5,89,"SVP",1,1,1,1,0.00286113346214355
"none",0.5,89,"SVP (BIC)",1,1,1,1,0.00286113346214355
"none",0.5,90,"PELT",1,1,1,1,0.000100109778318761
"none",0.5,90,"SVP",1,1,1,1,0.000100109778318761
"none",0.5,90,"SVP (BIC)",1,1,1,1,0.000100109778318761
"none",0.5,91,"PELT",1,1,1,1,0.00190295274577915
"none",0.5,91,"SVP",1,1,1,1,0.00190295274577915
"none",0.5,91,"SVP (BIC)",1,1,1,1,0.00190295274577915
"none",0.5,92,"PELT",1,1,1,1,0.000137749700175186
"none",0.5,92,"SVP",1,1,1,1,0.000137749700175186
"none",0.5,92,"SVP (BIC)",1,1,1,1,0.000137749700175186
"none",0.5,93,"PELT",1,1,1,1,0.00119953790090335
"none",0.5,93,"SVP",1,1,1,1,0.00119953790090335
"none",0.5,93,"SVP (BIC)",1,1,1,1,0.00119953790090335
"none",0.5,94,"PELT",1,1,1,1,0.00430895169589812
"none",0.5,94,"SVP",1,1,1,1,0.00430895169589812
"none",0.5,94,"SVP (BIC)",1,1,1,1,0.00430895169589812
"none",0.5,95,"PELT",1,1,1,1,0.000838314229862506
"none",0.5,95,"SVP",0.5,1,0.666666666666667,2,0.0139672227851867
"none",0.5,95,"SVP (BIC)",1,1,1,1,0.000838314229862506
"none",0.5,96,"PELT",1,1,1,1,0.000826125205498783
"none",0.5,96,"SVP",1,1,1,1,0.000826125205498783
"none",0.5,96,"SVP (BIC)",1,1,1,1,0.000826125205498783
"none",0.5,97,"PELT",1,1,1,1,0.000373524392818621
"none",0.5,97,"SVP",1,1,1,1,0.000373524392818621
"none",0.5,97,"SVP (BIC)",1,1,1,1,0.000373524392818621
"none",0.5,98,"PELT",1,1,1,1,0.000453831057483532
"none",0.5,98,"SVP",1,1,1,1,0.000453831057483532
"none",0.5,98,"SVP (BIC)",1,1,1,1,0.000453831057483532
"none",0.5,99,"PELT",1,1,1,1,0.000662716883423936
"none",0.5,99,"SVP",1,1,1,1,0.000662716883423936
"none",0.5,99,"SVP (BIC)",1,1,1,1,0.000662716883423936
"none",0.5,100,"PELT",1,1,1,1,8.26857929777147e-05
"none",0.5,100,"SVP",1,1,1,1,8.26857929777147e-05
"none",0.5,100,"SVP (BIC)",1,1,1,1,8.26857929777147e-05
"up",0.5,1,"PELT",0.571428571428571,0.5,0.533333333333333,7,0.0283404420292886
"up",0.5,1,"SVP",0.6,0.375,0.461538461538462,5,0.0684398928198274
"up",0.5,1,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0684398928198274
"up",0.5,2,"PELT",0.75,0.375,0.5,4,0.0742219914444138
"up",0.5,2,"SVP",0.75,0.375,0.5,4,0.0742219914444138
"up",0.5,2,"SVP (BIC)",0.75,0.375,0.5,4,0.0742219914444138
"up",0.5,3,"PELT",0.6,0.375,0.461538461538462,5,0.0582314639235923
"up",0.5,3,"SVP",0.6,0.375,0.461538461538462,5,0.0582314639235923
"up",0.5,3,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0706113130422032
"up",0.5,4,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0622543869618049
"up",0.5,4,"SVP",0.333333333333333,0.25,0.285714285714286,6,0.0622543869618049
"up",0.5,4,"SVP (BIC)",0.2,0.125,0.153846153846154,5,0.0926035362017823
"up",0.5,5,"PELT",0.4,0.25,0.307692307692308,5,0.0603262759689778
"up",0.5,5,"SVP",0.4,0.25,0.307692307692308,5,0.0603262759689778
"up",0.5,5,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.096559000195507
"up",0.5,6,"PELT",0.166666666666667,0.125,0.142857142857143,6,0.047566905659752
"up",0.5,6,"SVP",0.6,0.375,0.461538461538462,5,0.0532272475813707
"up",0.5,6,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0747460496565352
"up",0.5,7,"PELT",0.166666666666667,0.125,0.142857142857143,6,0.0586494886584717
"up",0.5,7,"SVP",0.2,0.125,0.153846153846154,5,0.0737598888160278
"up",0.5,7,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0862764688814876
"up",0.5,8,"PELT",0.428571428571429,0.375,0.4,7,0.037911375737251
"up",0.5,8,"SVP",0.4,0.25,0.307692307692308,5,0.0595122808970821
"up",0.5,8,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0787457493735965
"up",0.5,9,"PELT",0.5,0.375,0.428571428571429,6,0.0417443934659002
"up",0.5,9,"SVP",0.4,0.25,0.307692307692308,5,0.0566750600225825
"up",0.5,9,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0720727860678812
"up",0.5,10,"PELT",0.166666666666667,0.125,0.142857142857143,6,0.0511118161084801
"up",0.5,10,"SVP",0.2,0.125,0.153846153846154,5,0.071317062615961
"up",0.5,10,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0894129464537727
"up",0.5,11,"PELT",0.4,0.25,0.307692307692308,5,0.0667136072042517
"up",0.5,11,"SVP",0.4,0.25,0.307692307692308,5,0.0667136072042517
"up",0.5,11,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.10427127536893
"up",0.5,12,"PELT",0.5,0.375,0.428571428571429,6,0.0526389014846884
"up",0.5,12,"SVP",0.4,0.25,0.307692307692308,5,0.0741708703087884
"up",0.5,12,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0639728652064095
"up",0.5,13,"PELT",0.4,0.25,0.307692307692308,5,0.0546142488496679
"up",0.5,13,"SVP",0.4,0.25,0.307692307692308,5,0.0546142488496679
"up",0.5,13,"SVP (BIC)",0.75,0.375,0.5,4,0.0677101152875307
"up",0.5,14,"PELT",0.5,0.375,0.428571428571429,6,0.0483706962188969
"up",0.5,14,"SVP",0.5,0.375,0.428571428571429,6,0.0483706962188969
"up",0.5,14,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0604892611198015
"up",0.5,15,"PELT",0.5,0.375,0.428571428571429,6,0.0459329423405459
"up",0.5,15,"SVP",0.6,0.375,0.461538461538462,5,0.058491065833172
"up",0.5,15,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0887451435387123
"up",0.5,16,"PELT",0.166666666666667,0.125,0.142857142857143,6,0.0504251138305963
"up",0.5,16,"SVP",0.25,0.125,0.166666666666667,4,0.0969095844806236
"up",0.5,16,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0969095844806236
"up",0.5,17,"PELT",0.4,0.25,0.307692307692308,5,0.0553988720711315
"up",0.5,17,"SVP",0.5,0.25,0.333333333333333,4,0.0749268727067157
"up",0.5,17,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0749268727067157
"up",0.5,18,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0528724486092559
"up",0.5,18,"SVP",0.2,0.125,0.153846153846154,5,0.0633959159874704
"up",0.5,18,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0958957210441425
"up",0.5,19,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0435027476497004
"up",0.5,19,"SVP",0.6,0.375,0.461538461538462,5,0.0559965314143115
"up",0.5,19,"SVP (BIC)",0.75,0.375,0.5,4,0.0709329932955064
"up",0.5,20,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0649889624678917
"up",0.5,20,"SVP",0.333333333333333,0.25,0.285714285714286,6,0.0649889624678917
"up",0.5,20,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.121937277692754
"up",0.5,21,"PELT",0.5,0.375,0.428571428571429,6,0.0497510402961285
"up",0.5,21,"SVP",0.6,0.375,0.461538461538462,5,0.0725423931816413
"up",0.5,21,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.12188753888988
"up",0.5,22,"PELT",0.5,0.375,0.428571428571429,6,0.0410727926568417
"up",0.5,22,"SVP",0.6,0.375,0.461538461538462,5,0.0693967638470123
"up",0.5,22,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.122396126650654
"up",0.5,23,"PELT",0.5,0.375,0.428571428571429,6,0.0566838316888725
"up",0.5,23,"SVP",0.6,0.375,0.461538461538462,5,0.0700561120658459
"up",0.5,23,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0700561120658459
"up",0.5,24,"PELT",0.75,0.375,0.5,4,0.0683992715753108
"up",0.5,24,"SVP",0.75,0.375,0.5,4,0.0683992715753108
"up",0.5,24,"SVP (BIC)",0.75,0.375,0.5,4,0.0683992715753108
"up",0.5,25,"PELT",0.2,0.125,0.153846153846154,5,0.0689021127713406
"up",0.5,25,"SVP",0.2,0.125,0.153846153846154,5,0.0689021127713406
"up",0.5,25,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0864932714243807
"up",0.5,26,"PELT",0.4,0.25,0.307692307692308,5,0.0658499746610307
"up",0.5,26,"SVP",0.4,0.25,0.307692307692308,5,0.0658499746610307
"up",0.5,26,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0973401984136924
"up",0.5,27,"PELT",0.6,0.375,0.461538461538462,5,0.0622724552844454
"up",0.5,27,"SVP",0.5,0.25,0.333333333333333,4,0.079369626092073
"up",0.5,27,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.079369626092073
"up",0.5,28,"PELT",0.4,0.25,0.307692307692308,5,0.0806991314638913
"up",0.5,28,"SVP",0.4,0.25,0.307692307692308,5,0.0806991314638913
"up",0.5,28,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.0806991314638913
"up",0.5,29,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0622010674133989
"up",0.5,29,"SVP",0.2,0.125,0.153846153846154,5,0.0782761668865092
"up",0.5,29,"SVP (BIC)",0.2,0.125,0.153846153846154,5,0.0782761668865092
"up",0.5,30,"PELT",0.285714285714286,0.25,0.266666666666667,7,0.0312955274263624
"up",0.5,30,"SVP",0.4,0.25,0.307692307692308,5,0.069361553175365
"up",0.5,30,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.069361553175365
"up",0.5,31,"PELT",0.2,0.125,0.153846153846154,5,0.0809310630040284
"up",0.5,31,"SVP",0.2,0.125,0.153846153846154,5,0.0809310630040284
"up",0.5,31,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0884469136488383
"up",0.5,32,"PELT",0.4,0.25,0.307692307692308,5,0.0677780376672097
"up",0.5,32,"SVP",0.5,0.25,0.333333333333333,4,0.0906930466284209
"up",0.5,32,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0906930466284209
"up",0.5,33,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.050224441415369
"up",0.5,33,"SVP",0.4,0.25,0.307692307692308,5,0.0695433202401177
"up",0.5,33,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0695097864556713
"up",0.5,34,"PELT",0.666666666666667,0.5,0.571428571428572,6,0.0462935013915972
"up",0.5,34,"SVP",0.8,0.5,0.615384615384615,5,0.0605878388291465
"up",0.5,34,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.113642045629318
"up",0.5,35,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0527574346309004
"up",0.5,35,"SVP",0.5,0.25,0.333333333333333,4,0.0782724326316199
"up",0.5,35,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0816975081471634
"up",0.5,36,"PELT",0.142857142857143,0.125,0.133333333333333,7,0.0457355041594513
"up",0.5,36,"SVP",0.2,0.125,0.153846153846154,5,0.0649031156293274
"up",0.5,36,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.102254238635137
"up",0.5,37,"PELT",0.5,0.375,0.428571428571429,6,0.0533092854603246
"up",0.5,37,"SVP",0.4,0.25,0.307692307692308,5,0.0684109143213026
"up",0.5,37,"SVP (BIC)",0.6,0.375,0.461538461538462,5,0.0668467295533933
"up",0.5,38,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0531510035711138
"up",0.5,38,"SVP",0.6,0.375,0.461538461538462,5,0.0714183742728293
"up",0.5,38,"SVP (BIC)",0.4,0.25,0.307692307692308,5,0.0837026934235182
"up",0.5,39,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0428117645799345
"up",0.5,39,"SVP",0.4,0.25,0.307692307692308,5,0.0589553360517283
"up",0.5,39,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0731134169689051
"up",0.5,40,"PELT",0.833333333333333,0.625,0.714285714285714,6,0.0489230328148989
"up",0.5,40,"SVP",0.8,0.5,0.615384615384615,5,0.0601124064497514
"up",0.5,40,"SVP (BIC)",0.8,0.5,0.615384615384615,5,0.0628220253450728
"up",0.5,41,"PELT",0.333333333333333,0.25,0.285714285714286,6,0.0506146263111661
"up",0.5,41,"SVP",0.6,0.375,0.461538461538462,5,0.064365456508454
"up",0.5,41,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0799225365276038
"up",0.5,42,"PELT",0.4,0.25,0.307692307692308,5,0.0656320975457538
"up",0.5,42,"SVP",0.4,0.25,0.307692307692308,5,0.0656320975457538
"up",0.5,42,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0758478960403705
"up",0.5,43,"PELT",0.6,0.375,0.461538461538462,5,0.061798149609403
"up",0.5,43,"SVP",0.5,0.25,0.333333333333333,4,0.077807970161217
"up",0.5,43,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.0741126774784001
"up",0.5,44,"PELT",0.2,0.125,0.153846153846154,5,0.0625608679976035
"up",0.5,44,"SVP",0.25,0.125,0.166666666666667,4,0.0791771205665286
"up",0.5,44,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0950552549480693
"up",0.5,45,"PELT",0.5,0.375,0.428571428571429,6,0.0525856581125483
"up",0.5,45,"SVP",0.5,0.25,0.333333333333333,4,0.106471288944676
"up",0.5,45,"SVP (BIC)",0.5,0.25,0.333333333333333,4,0.088366534758269
"up",0.5,46,"PELT",0.5,0.375,0.428571428571429,6,0.0453384496163045
"up",0.5,46,"SVP",0.4,0.25,0.307692307692308,5,0.0618643656701684
"up",0.5,46,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.0895551868414222
"up",0.5,47,"PELT",0.428571428571429,0.375,0.4,7,0.0439921321803157
"up",0.5,47,"SVP",0.6,0.375,0.461538461538462,5,0.07222043744808
"up",0.5,47,"SVP (BIC)",0.25,0.125,0.166666666666667,4,0.095560951071483
"up",0.5,48,"PELT",0.4,0.25,0.307692307692308,5,0.0601309674356573
